dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mf1,mf1,,0.3831233759427692,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,12.0,0.0134574690522239,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,36.0,0.0701088502443062,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,60.0,0.1882566808174955,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,90.0,0.3035857826440307,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,120.0,0.3841737014740776,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,150.0,0.4592176065915042,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,180.0,0.5203336359338554,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,240.0,0.5972057918793086,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,300.0,0.6368664898334837,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,1,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",659.8798687050003,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,360.0,0.6580277509574066,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": null}",experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5/results/scores.csv,seed_1_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_1_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,summary,default,seg1,,mAP,,0.2036190715523645,{},experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,summary,default,seg1,,mf1,,0.2745904839925225,{},experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mAP,mAP,,0.2416332815719665,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mAP,mf1,,0.3188748854587875,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,12.0,0.0011805089459108,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,36.0,0.0166411131180324,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,60.0,0.0894755931603474,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,90.0,0.1759051019739092,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
sleep,fgru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,online_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P7-online-ablation-no-mse,,offline,"paper-density-likelihood-rewrite,sleep,P7,no-mse",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",672.8596605060011,"['seg1', 'seg2']",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,120.0,0.2370903531423074,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5/results/scores.csv,seed_2_online_e20_bs32_eval5,experiments/sleep/fgru/seg/seed_2_online_e20_bs32_eval5,scores.csv,
